StoreID,ProductID,StockLevel,ReorderLevel
ST0041,P0307,74,19
ST0041,P0520,89,33
ST0041,P0370,109,39
ST0041,P0094,111,17
ST0041,P0238,73,38
ST0041,P0383,110,29
ST0041,P0026,196,14
ST0041,P0259,174,26
ST0041,P0114,42,18
ST0041,P0140,111,37
ST0041,P0457,172,19
ST0041,P0571,83,31
ST0041,P0063,92,39
ST0041,P0219,59,11
ST0041,P0436,198,30
ST0041,P0171,196,31
ST0041,P0119,156,27
ST0041,P0159,132,38
ST0041,P0416,210,28
ST0041,P0176,147,29
ST0041,P0461,111,29
ST0041,P0447,126,21
ST0041,P0069,89,26
ST0041,P0469,145,34
ST0041,P0166,131,29
ST0041,P0085,170,25
ST0041,P0355,1,27
ST0041,P0495,41,32
ST0041,P0572,249,29
ST0041,P0090,66,13
ST0041,P0513,213,32
ST0041,P0335,204,34
ST0041,P0132,51,14
ST0041,P0496,228,16
ST0041,P0458,133,18
ST0041,P0530,174,14
ST0041,P0291,26,24
ST0041,P0001,115,36
ST0041,P0489,48,34
ST0041,P0139,219,21
ST0041,P0251,99,22
ST0041,P0234,219,39
ST0041,P0481,237,17
ST0041,P0311,0,28
ST0041,P0397,132,39
ST0041,P0577,223,13
ST0041,P0405,32,37
ST0041,P0202,247,34
ST0041,P0209,123,23
ST0041,P0145,93,12
ST0041,P0243,33,38
ST0041,P0255,0,19
ST0041,P0430,197,32
ST0041,P0016,154,15
ST0041,P0262,62,14
ST0041,P0391,154,22
ST0041,P0106,208,19
ST0042,P0127,240,29
ST0042,P0492,246,12
ST0042,P0117,56,20
ST0042,P0217,137,24
ST0042,P0148,30,29
ST0042,P0002,35,39
ST0042,P0247,179,21
ST0042,P0273,234,27
ST0042,P0031,166,27
ST0042,P0057,174,17
ST0042,P0531,165,17
ST0042,P0284,217,19
ST0042,P0555,114,19
ST0042,P0236,197,11
ST0042,P0075,233,35
ST0042,P0401,101,22
ST0042,P0335,241,24
ST0042,P0145,100,15
ST0042,P0291,56,29
ST0042,P0351,185,38
ST0042,P0240,23,31
ST0042,P0493,0,20
ST0042,P0023,100,15
ST0042,P0439,136,32
ST0042,P0133,19,38
ST0042,P0505,159,34
ST0042,P0113,54,28
ST0042,P0536,65,23
ST0042,P0013,192,19
ST0042,P0504,180,12
ST0042,P0001,17,25
ST0042,P0580,167,26
ST0042,P0373,237,30
ST0042,P0336,206,31
ST0042,P0445,221,31
ST0042,P0320,182,37
ST0042,P0072,235,19
ST0042,P0541,70,26
ST0042,P0024,177,25
ST0042,P0301,80,31
ST0042,P0420,238,18
ST0042,P0206,158,21
ST0042,P0230,245,28
ST0042,P0037,136,33
ST0042,P0125,102,36
ST0042,P0498,44,28
ST0042,P0309,66,17
ST0042,P0438,82,15
ST0042,P0046,117,19
ST0042,P0471,108,23
ST0042,P0210,60,13
ST0042,P0502,101,26
ST0042,P0216,73,29
ST0042,P0211,232,31
ST0042,P0393,29,20
ST0042,P0528,70,17
ST0042,P0157,0,12
ST0042,P0063,192,30
ST0042,P0095,126,31
ST0042,P0123,242,34
ST0042,P0395,130,16
ST0042,P0330,193,12
ST0042,P0049,34,27
ST0042,P0122,143,37
ST0042,P0098,220,33
ST0042,P0413,73,18
ST0042,P0219,246,32
ST0042,P0465,228,14
ST0042,P0561,201,13
ST0042,P0372,233,37
ST0042,P0543,165,10
ST0042,P0366,38,24
ST0042,P0083,74,25
ST0042,P0043,166,25
ST0042,P0594,0,16
ST0042,P0476,200,39
ST0042,P0086,101,34
ST0042,P0124,236,11
ST0042,P0198,175,30
ST0042,P0458,201,23
ST0043,P0312,230,20
ST0043,P0263,150,24
ST0043,P0261,222,34
ST0043,P0199,79,18
ST0043,P0025,195,27
ST0043,P0487,156,38
ST0043,P0560,149,13
ST0043,P0438,94,29
ST0043,P0281,151,34
ST0043,P0294,45,16
ST0043,P0077,159,38
ST0043,P0122,33,22
ST0043,P0249,100,28
ST0043,P0554,249,39
ST0043,P0514,126,37
ST0043,P0284,118,15
ST0043,P0427,111,28
ST0043,P0356,161,20
ST0043,P0108,163,11
ST0043,P0366,75,15
ST0043,P0180,51,38
ST0043,P0160,205,13
ST0043,P0419,233,37
ST0043,P0141,216,23
ST0043,P0192,0,20
ST0043,P0148,77,17
ST0043,P0480,86,37
ST0043,P0518,165,25
ST0043,P0561,27,37
ST0043,P0046,126,32
ST0043,P0204,245,38
ST0043,P0203,28,16
ST0043,P0585,147,14
ST0043,P0416,11,11
ST0043,P0228,0,30
ST0043,P0372,181,32
ST0043,P0418,191,19
ST0043,P0069,79,12
ST0043,P0598,150,25
ST0043,P0045,3,20
ST0043,P0473,0,19
ST0043,P0500,60,37
ST0043,P0207,172,14
ST0043,P0167,156,16
ST0043,P0214,85,24
ST0043,P0297,25,14
ST0043,P0389,0,38
ST0043,P0279,249,32
ST0043,P0272,0,11
ST0043,P0162,186,21
ST0043,P0174,5,37
ST0043,P0392,57,34
ST0043,P0030,72,14
ST0043,P0252,143,31
ST0043,P0149,1,37
ST0043,P0420,33,11
ST0043,P0406,30,32
ST0043,P0205,6,31
ST0043,P0327,151,30
ST0043,P0529,221,29
ST0043,P0278,130,32
ST0043,P0475,45,38
ST0043,P0031,246,34
ST0043,P0599,136,18
ST0043,P0568,0,39
ST0043,P0241,124,15
ST0043,P0277,215,15
ST0043,P0075,210,35
ST0043,P0092,0,17
ST0043,P0428,146,26
ST0043,P0572,175,19
ST0043,P0471,241,14
ST0043,P0219,128,37
ST0043,P0426,33,38
ST0043,P0435,220,23
ST0043,P0315,72,16
ST0043,P0581,122,30
ST0043,P0206,232,22
ST0043,P0401,98,31
ST0043,P0409,243,21
ST0044,P0209,161,23
ST0044,P0560,220,33
ST0044,P0403,83,25
ST0044,P0168,156,26
ST0044,P0546,201,22
ST0044,P0536,96,28
ST0044,P0043,198,34
ST0044,P0005,145,15
ST0044,P0100,248,31
ST0044,P0311,0,10
ST0044,P0203,188,24
ST0044,P0584,189,15
ST0044,P0359,0,32
ST0044,P0535,14,37
ST0044,P0244,209,39
ST0044,P0394,248,10
ST0044,P0196,142,13
ST0044,P0179,54,10
ST0044,P0524,119,12
ST0044,P0253,33,25
ST0044,P0333,161,35
ST0044,P0103,123,23
ST0044,P0369,23,11
ST0044,P0568,0,18
ST0044,P0489,117,12
ST0044,P0125,165,25
ST0044,P0260,178,31
ST0044,P0055,149,34
ST0044,P0569,16,20
ST0044,P0186,244,25
ST0044,P0280,41,36
ST0044,P0513,85,14
ST0044,P0252,170,29
ST0044,P0251,206,34
ST0044,P0110,115,34
ST0044,P0579,171,23
ST0044,P0134,113,38
ST0044,P0377,0,29
ST0044,P0314,35,25
ST0044,P0437,183,22
ST0044,P0089,1,19
ST0044,P0045,226,22
ST0044,P0025,169,31
ST0044,P0516,154,37
ST0044,P0190,171,38
ST0044,P0497,139,14
ST0044,P0414,68,23
ST0044,P0074,82,17
ST0044,P0431,172,30
ST0044,P0266,178,21
ST0044,P0368,242,10
ST0044,P0291,2,33
ST0044,P0104,189,22
ST0044,P0386,172,14
ST0044,P0063,204,31
ST0044,P0442,7,34
ST0044,P0195,202,13
ST0044,P0398,0,32
ST0044,P0423,215,13
ST0044,P0365,146,31
ST0044,P0496,241,36
ST0044,P0299,24,23
ST0044,P0422,213,29
ST0044,P0133,168,18
ST0044,P0309,157,38
ST0044,P0328,142,32
ST0044,P0382,93,20
ST0044,P0554,127,28
ST0044,P0188,95,18
ST0044,P0486,114,11
ST0044,P0458,91,37
ST0044,P0480,236,32
ST0044,P0318,186,11
ST0044,P0067,200,15
ST0044,P0004,242,18
ST0044,P0235,224,28
ST0044,P0559,246,26
ST0044,P0487,9,25
ST0044,P0531,192,18
ST0044,P0508,93,13
ST0045,P0057,15,22
ST0045,P0093,6,15
ST0045,P0251,40,15
ST0045,P0343,0,37
ST0045,P0083,89,17
ST0045,P0278,145,24
ST0045,P0380,212,26
ST0045,P0390,182,27
ST0045,P0009,135,15
ST0045,P0571,242,25
ST0045,P0424,63,38
ST0045,P0427,120,32
ST0045,P0178,248,33
ST0045,P0593,23,35
ST0045,P0268,41,10
ST0045,P0598,233,11
ST0045,P0485,0,25
ST0045,P0477,164,12
ST0045,P0304,158,22
ST0045,P0522,181,32
ST0045,P0249,183,25
ST0045,P0511,40,34
ST0045,P0347,14,20
ST0045,P0002,20,18
ST0045,P0168,145,32
ST0045,P0216,87,30
ST0045,P0136,26,21
ST0045,P0192,0,37
ST0045,P0121,231,35
ST0045,P0559,194,27
ST0045,P0349,139,35
ST0045,P0164,41,23
ST0045,P0407,223,32
ST0045,P0270,110,19
ST0045,P0179,69,11
ST0045,P0355,106,12
ST0045,P0019,65,37
ST0045,P0554,2,39
ST0045,P0543,9,29
ST0045,P0244,184,35
ST0045,P0076,114,30
ST0045,P0509,38,22
ST0045,P0536,67,24
ST0045,P0113,236,36
ST0045,P0183,199,20
ST0045,P0137,139,34
ST0045,P0317,157,23
ST0045,P0585,240,11
ST0045,P0533,5,26
ST0045,P0486,149,29
ST0045,P0119,211,20
ST0045,P0531,20,37
ST0045,P0231,187,23
ST0045,P0498,175,38
ST0045,P0342,0,31
ST0045,P0314,148,29
ST0045,P0079,97,21
ST0045,P0541,219,25
ST0045,P0515,159,24
ST0045,P0478,157,27
ST0045,P0254,218,34
ST0045,P0210,243,28
ST0045,P0256,0,19
ST0045,P0067,5,21
ST0045,P0311,0,13
ST0045,P0483,64,19
ST0045,P0209,175,37
ST0045,P0517,148,16
ST0045,P0173,229,38
ST0045,P0049,2,35
ST0045,P0152,55,19
ST0045,P0267,33,11
ST0045,P0597,198,15
ST0045,P0345,24,38
ST0045,P0487,45,24
ST0045,P0266,11,16
ST0045,P0091,139,37
ST0045,P0354,199,18
ST0045,P0553,215,33
ST0045,P0361,191,13
ST0046,P0141,107,17
ST0046,P0170,124,20
ST0046,P0468,151,31
ST0046,P0147,216,24
ST0046,P0307,242,36
ST0046,P0581,237,36
ST0046,P0252,40,31
ST0046,P0593,143,16
ST0046,P0146,217,30
ST0046,P0388,110,38
ST0046,P0540,121,36
ST0046,P0531,43,24
ST0046,P0246,144,16
ST0046,P0543,167,12
ST0046,P0504,143,31
ST0046,P0155,150,38
ST0046,P0260,164,33
ST0046,P0436,181,20
ST0046,P0405,235,29
ST0046,P0209,140,35
ST0046,P0456,160,38
ST0046,P0054,113,25
ST0046,P0066,69,22
ST0046,P0321,36,29
ST0046,P0389,0,13
ST0046,P0156,232,25
ST0046,P0145,241,19
ST0046,P0344,70,31
ST0046,P0355,105,37
ST0046,P0018,240,24
ST0046,P0005,194,22
ST0046,P0510,0,20
ST0046,P0164,70,11
ST0046,P0453,224,16
ST0046,P0254,218,29
ST0046,P0291,17,36
ST0046,P0319,187,20
ST0046,P0358,25,28
ST0046,P0154,228,24
ST0046,P0449,43,21
ST0046,P0559,54,22
ST0046,P0143,63,22
ST0046,P0023,131,20
ST0046,P0315,69,28
ST0046,P0364,113,32
ST0046,P0428,6,25
ST0046,P0339,131,10
ST0046,P0347,56,25
ST0046,P0599,22,18
ST0046,P0238,196,31
ST0046,P0565,109,15
ST0046,P0279,173,15
ST0046,P0195,113,37
ST0046,P0220,0,32
ST0046,P0012,0,34
ST0046,P0538,247,24
ST0046,P0253,189,27
ST0046,P0351,247,26
ST0046,P0095,116,22
ST0046,P0172,0,17
ST0046,P0162,11,34
ST0046,P0375,170,18
ST0046,P0074,101,17
ST0046,P0595,30,13
ST0046,P0038,184,21
ST0046,P0361,93,35
ST0046,P0494,89,17
ST0046,P0196,152,13
ST0046,P0555,79,11
ST0046,P0035,0,28
ST0046,P0459,0,25
ST0046,P0183,92,20
ST0046,P0224,116,31
ST0046,P0371,131,36
ST0046,P0082,94,29
ST0046,P0598,19,33
ST0046,P0002,138,20
ST0046,P0070,94,18
ST0046,P0115,6,31
ST0046,P0236,208,11
ST0047,P0234,149,18
ST0047,P0469,172,15
ST0047,P0490,149,34
ST0047,P0271,100,20
ST0047,P0133,46,16
ST0047,P0148,119,18
ST0047,P0380,223,25
ST0047,P0044,30,10
ST0047,P0033,5,22
ST0047,P0259,133,27
ST0047,P0051,145,26
ST0047,P0020,243,29
ST0047,P0101,25,15
ST0047,P0152,186,33
ST0047,P0596,202,15
ST0047,P0431,160,19
ST0047,P0598,172,39
ST0047,P0262,155,22
ST0047,P0226,0,30
ST0047,P0312,229,30
ST0047,P0512,132,39
ST0047,P0354,178,23
ST0047,P0475,166,27
ST0047,P0147,146,13
ST0047,P0495,5,20
ST0047,P0158,129,36
ST0047,P0038,154,34
ST0047,P0387,94,19
ST0047,P0136,174,28
ST0047,P0288,30,14
ST0047,P0464,214,29
ST0047,P0370,214,13
ST0047,P0186,177,24
ST0047,P0486,7,25
ST0047,P0441,0,18
ST0047,P0154,185,23
ST0047,P0329,55,24
ST0047,P0423,28,30
ST0047,P0561,62,27
ST0047,P0557,63,14
ST0047,P0323,246,26
ST0047,P0449,245,12
ST0047,P0541,195,30
ST0047,P0480,41,35
ST0047,P0025,115,17
ST0047,P0279,81,12
ST0047,P0536,235,26
ST0047,P0214,207,28
ST0047,P0591,11,34
ST0047,P0161,178,33
ST0047,P0223,75,16
ST0047,P0395,211,30
ST0047,P0070,99,15
ST0047,P0270,22,23
ST0047,P0062,155,13
ST0047,P0102,244,14
ST0047,P0132,243,26
ST0047,P0383,246,22
ST0047,P0142,150,14
ST0047,P0401,88,26
ST0047,P0392,65,30
ST0047,P0434,243,35
ST0047,P0149,221,17
ST0047,P0111,184,35
ST0047,P0506,189,12
ST0047,P0199,97,22
ST0047,P0219,219,35
ST0047,P0031,81,10
ST0047,P0377,0,10
ST0047,P0358,243,33
ST0047,P0157,0,18
ST0047,P0162,136,14
ST0047,P0372,17,28
ST0047,P0184,191,15
ST0047,P0410,172,17
ST0047,P0313,0,17
ST0047,P0539,169,12
ST0047,P0359,0,16
ST0047,P0089,125,14
ST0047,P0420,45,13
ST0048,P0239,86,21
ST0048,P0077,226,29
ST0048,P0338,12,30
ST0048,P0414,189,17
ST0048,P0115,242,26
ST0048,P0017,49,30
ST0048,P0122,31,24
ST0048,P0370,5,29
ST0048,P0577,208,31
ST0048,P0327,187,34
ST0048,P0157,0,20
ST0048,P0132,42,19
ST0048,P0490,32,25
ST0048,P0318,82,39
ST0048,P0301,70,35
ST0048,P0188,75,21
ST0048,P0277,162,11
ST0048,P0179,208,23
ST0048,P0165,150,22
ST0048,P0411,241,39
ST0048,P0242,145,15
ST0048,P0497,50,23
ST0048,P0063,6,29
ST0048,P0433,223,32
ST0048,P0545,89,23
ST0048,P0483,43,39
ST0048,P0094,61,26
ST0048,P0558,74,17
ST0048,P0566,171,24
ST0048,P0104,20,23
ST0048,P0339,183,26
ST0048,P0415,0,12
ST0048,P0199,116,10
ST0048,P0367,165,30
ST0048,P0092,0,15
ST0048,P0502,10,34
ST0048,P0135,130,18
ST0048,P0330,197,23
ST0048,P0354,241,31
ST0048,P0180,11,31
ST0048,P0390,171,33
ST0048,P0355,188,23
ST0048,P0273,169,36
ST0048,P0248,56,29
ST0048,P0385,168,17
ST0048,P0519,60,23
ST0048,P0213,78,13
ST0048,P0600,209,16
ST0048,P0032,47,27
ST0048,P0474,234,31
ST0048,P0034,96,17
ST0048,P0553,181,35
ST0048,P0381,95,16
ST0048,P0027,12,38
ST0048,P0185,181,38
ST0048,P0279,79,27
ST0048,P0232,0,24
ST0048,P0393,4,30
ST0048,P0345,247,34
ST0048,P0195,221,33
ST0048,P0596,245,15
ST0048,P0291,87,10
ST0048,P0446,201,34
ST0048,P0572,88,28
ST0048,P0346,203,27
ST0048,P0070,158,24
ST0048,P0522,135,20
ST0048,P0377,0,24
ST0048,P0374,92,13
ST0048,P0314,215,20
ST0048,P0593,169,10
ST0048,P0065,203,28
ST0048,P0215,174,13
ST0048,P0093,217,31
ST0048,P0033,13,19
ST0048,P0584,159,36
ST0048,P0041,199,25
ST0048,P0294,168,39
ST0048,P0117,218,38
ST0048,P0425,106,23
ST0049,P0544,88,35
ST0049,P0340,33,29
ST0049,P0520,99,32
ST0049,P0050,203,35
ST0049,P0032,162,32
ST0049,P0224,224,11
ST0049,P0359,0,23
ST0049,P0553,149,26
ST0049,P0562,192,11
ST0049,P0130,16,27
ST0049,P0251,88,30
ST0049,P0439,130,31
ST0049,P0279,123,32
ST0049,P0161,94,14
ST0049,P0240,21,17
ST0049,P0235,121,22
ST0049,P0248,97,19
ST0049,P0193,241,36
ST0049,P0565,109,24
ST0049,P0068,2,35
ST0049,P0245,119,25
ST0049,P0295,38,35
ST0049,P0171,136,28
ST0049,P0378,29,28
ST0049,P0533,38,16
ST0049,P0031,91,32
ST0049,P0237,66,36
ST0049,P0406,122,15
ST0049,P0118,0,28
ST0049,P0101,107,26
ST0049,P0326,60,30
ST0049,P0157,0,19
ST0049,P0070,167,22
ST0049,P0302,195,19
ST0049,P0339,57,26
ST0049,P0343,0,24
ST0049,P0006,0,17
ST0049,P0127,170,24
ST0049,P0116,99,15
ST0049,P0485,0,10
ST0049,P0556,178,27
ST0049,P0079,56,38
ST0049,P0059,112,24
ST0049,P0479,0,30
ST0049,P0498,101,32
ST0049,P0587,17,33
ST0049,P0289,0,37
ST0049,P0137,56,37
ST0049,P0540,209,18
ST0049,P0105,40,17
ST0049,P0165,97,35
ST0049,P0546,37,38
ST0049,P0291,229,35
ST0049,P0389,0,26
ST0049,P0566,241,23
ST0049,P0588,9,12
ST0049,P0585,115,32
ST0049,P0321,123,23
ST0049,P0020,48,26
ST0049,P0430,146,34
ST0049,P0383,170,29
ST0049,P0234,143,23
ST0049,P0223,170,33
ST0049,P0462,241,25
ST0049,P0033,213,20
ST0049,P0272,78,13
ST0049,P0513,49,12
ST0049,P0593,127,33
ST0049,P0233,133,39
ST0049,P0558,163,34
ST0049,P0511,61,14
ST0049,P0041,74,27
ST0049,P0369,39,39
ST0049,P0574,3,38
ST0049,P0169,0,26
ST0049,P0482,233,37
ST0049,P0525,161,36
ST0049,P0096,114,11
ST0049,P0058,131,13
ST0049,P0538,108,10
ST0050,P0313,0,35
ST0050,P0450,228,24
ST0050,P0138,178,16
ST0050,P0118,0,19
ST0050,P0049,188,31
ST0050,P0072,43,11
ST0050,P0202,201,27
ST0050,P0188,81,31
ST0050,P0204,70,33
ST0050,P0327,57,32
ST0050,P0216,159,13
ST0050,P0114,231,36
ST0050,P0456,118,24
ST0050,P0417,40,14
ST0050,P0093,98,14
ST0050,P0418,186,22
ST0050,P0275,146,19
ST0050,P0105,143,36
ST0050,P0075,124,27
ST0050,P0453,217,38
ST0050,P0565,202,22
ST0050,P0035,0,32
ST0050,P0057,205,12
ST0050,P0101,91,33
ST0050,P0376,65,20
ST0050,P0399,107,34
ST0050,P0493,0,19
ST0050,P0337,70,25
ST0050,P0546,119,39
ST0050,P0440,120,10
ST0050,P0180,121,34
ST0050,P0490,167,39
ST0050,P0368,17,34
ST0050,P0539,46,31
ST0050,P0277,241,24
ST0050,P0369,13,13
ST0050,P0293,226,24
ST0050,P0174,236,30
ST0050,P0197,161,33
ST0050,P0237,99,23
ST0050,P0161,246,39
ST0050,P0296,133,27
ST0050,P0243,14,20
ST0050,P0468,106,18
ST0050,P0193,8,26
ST0050,P0380,224,24
ST0050,P0140,169,21
ST0050,P0583,17,32
ST0050,P0010,197,21
ST0050,P0383,97,25
ST0050,P0266,103,36
ST0050,P0253,34,39
ST0050,P0522,234,31
ST0050,P0393,82,18
ST0050,P0363,165,36
ST0050,P0088,187,28
ST0050,P0407,228,11
ST0050,P0156,114,13
ST0050,P0366,167,10
ST0050,P0372,135,36
ST0050,P0559,168,26
ST0050,P0587,238,29
ST0050,P0027,84,10
ST0050,P0003,36,37
ST0050,P0554,152,23
ST0050,P0362,218,30
ST0050,P0185,214,39
ST0050,P0012,0,31
ST0050,P0395,103,19
ST0050,P0040,100,13
ST0050,P0122,14,21
ST0050,P0469,134,28
ST0050,P0099,247,12
ST0050,P0080,122,12
ST0050,P0591,124,36
ST0050,P0001,144,39
ST0050,P0263,163,25
ST0050,P0142,17,16
ST0050,P0139,134,32
ST0050,P0090,66,10
ST0051,P0285,22,24
ST0051,P0331,144,36
ST0051,P0464,223,19
ST0051,P0209,12,35
ST0051,P0314,100,33
ST0051,P0067,40,29
ST0051,P0511,79,32
ST0051,P0012,0,34
ST0051,P0045,46,30
ST0051,P0462,164,36
ST0051,P0548,172,29
ST0051,P0218,156,18
ST0051,P0109,202,14
ST0051,P0483,229,30
ST0051,P0379,12,28
ST0051,P0020,22,35
ST0051,P0089,222,15
ST0051,P0107,230,39
ST0051,P0091,125,18
ST0051,P0539,193,33
ST0051,P0196,89,10
ST0051,P0126,219,20
ST0051,P0180,221,13
ST0051,P0007,126,14
ST0051,P0359,0,27
ST0051,P0226,0,20
ST0051,P0408,142,32
ST0051,P0243,107,35
ST0051,P0351,88,34
ST0051,P0269,2,27
ST0051,P0350,234,10
ST0051,P0491,69,11
ST0051,P0398,0,26
ST0051,P0484,46,31
ST0051,P0471,138,26
ST0051,P0308,0,38
ST0051,P0266,164,23
ST0051,P0492,208,18
ST0051,P0414,143,37
ST0051,P0502,228,14
ST0051,P0343,0,15
ST0051,P0064,63,29
ST0051,P0538,140,26
ST0051,P0248,65,13
ST0051,P0391,105,10
ST0051,P0274,147,38
ST0051,P0160,81,12
ST0051,P0486,195,28
ST0051,P0403,244,25
ST0051,P0591,144,25
ST0051,P0083,32,30
ST0051,P0599,62,34
ST0051,P0093,80,39
ST0051,P0078,246,16
ST0051,P0085,76,38
ST0051,P0505,76,20
ST0051,P0120,105,30
ST0051,P0237,183,31
ST0051,P0151,221,28
ST0051,P0411,4,30
ST0051,P0354,92,20
ST0051,P0393,207,21
ST0051,P0358,183,33
ST0051,P0477,109,33
ST0051,P0545,127,18
ST0051,P0092,0,38
ST0051,P0238,97,23
ST0051,P0356,137,17
ST0051,P0114,180,30
ST0051,P0088,216,14
ST0051,P0585,64,24
ST0051,P0060,237,25
ST0051,P0170,163,25
ST0051,P0164,88,17
ST0051,P0362,146,13
ST0051,P0333,42,31
ST0051,P0090,69,18
ST0051,P0222,18,36
ST0051,P0103,119,35
ST0051,P0154,217,37
ST0052,P0135,164,21
ST0052,P0326,107,36
ST0052,P0371,64,23
ST0052,P0397,52,14
ST0052,P0584,144,26
ST0052,P0179,175,16
ST0052,P0114,65,19
ST0052,P0491,204,15
ST0052,P0275,220,12
ST0052,P0189,65,12
ST0052,P0103,153,28
ST0052,P0592,229,11
ST0052,P0526,198,21
ST0052,P0208,245,39
ST0052,P0447,221,36
ST0052,P0420,96,25
ST0052,P0195,143,11
ST0052,P0501,87,31
ST0052,P0218,57,31
ST0052,P0072,217,28
ST0052,P0360,236,11
ST0052,P0305,157,11
ST0052,P0406,58,10
ST0052,P0541,47,24
ST0052,P0067,226,31
ST0052,P0290,123,15
ST0052,P0191,206,34
ST0052,P0096,37,11
ST0052,P0274,163,18
ST0052,P0026,134,20
ST0052,P0034,200,33
ST0052,P0554,86,29
ST0052,P0020,1,34
ST0052,P0399,209,24
ST0052,P0271,174,18
ST0052,P0461,234,15
ST0052,P0310,204,32
ST0052,P0513,220,20
ST0052,P0251,131,34
ST0052,P0511,198,37
ST0052,P0066,223,34
ST0052,P0039,112,11
ST0052,P0442,167,14
ST0052,P0384,127,38
ST0052,P0065,85,27
ST0052,P0098,201,26
ST0052,P0055,223,37
ST0052,P0321,164,35
ST0052,P0507,54,33
ST0052,P0487,200,39
ST0052,P0233,159,32
ST0052,P0567,228,22
ST0052,P0174,228,24
ST0052,P0021,17,17
ST0052,P0522,204,18
ST0052,P0512,124,11
ST0052,P0051,234,12
ST0052,P0074,166,20
ST0052,P0162,125,15
ST0052,P0041,22,20
ST0052,P0375,198,13
ST0052,P0056,102,32
ST0052,P0536,84,19
ST0052,P0108,119,21
ST0052,P0562,118,16
ST0052,P0476,105,10
ST0052,P0405,78,36
ST0052,P0544,73,13
ST0052,P0181,16,35
ST0052,P0091,237,34
ST0052,P0028,215,29
ST0052,P0052,191,19
ST0052,P0155,94,38
ST0052,P0373,191,26
ST0052,P0489,130,23
ST0052,P0342,0,12
ST0052,P0085,140,25
ST0052,P0265,105,24
ST0052,P0262,54,33
ST0052,P0133,92,39
ST0053,P0534,217,12
ST0053,P0189,86,21
ST0053,P0005,50,10
ST0053,P0142,36,19
ST0053,P0386,191,17
ST0053,P0403,47,23
ST0053,P0300,21,22
ST0053,P0592,39,30
ST0053,P0349,117,25
ST0053,P0555,16,32
ST0053,P0340,165,21
ST0053,P0265,93,34
ST0053,P0155,182,12
ST0053,P0210,218,14
ST0053,P0426,84,19
ST0053,P0212,197,37
ST0053,P0091,35,38
ST0053,P0445,7,36
ST0053,P0473,179,17
ST0053,P0457,145,34
ST0053,P0112,75,25
ST0053,P0311,0,22
ST0053,P0078,162,39
ST0053,P0157,0,23
ST0053,P0160,152,36
ST0053,P0331,144,15
ST0053,P0062,49,12
ST0053,P0202,0,29
ST0053,P0523,156,24
ST0053,P0369,55,25
ST0053,P0278,217,38
ST0053,P0397,65,32
ST0053,P0116,122,33
ST0053,P0325,11,28
ST0053,P0439,86,30
ST0053,P0474,149,12
ST0053,P0522,203,25
ST0053,P0341,159,21
ST0053,P0201,12,14
ST0053,P0511,65,37
ST0053,P0354,43,28
ST0053,P0188,74,26
ST0053,P0135,25,16
ST0053,P0041,120,39
ST0053,P0448,112,36
ST0053,P0251,129,30
ST0053,P0050,1,15
ST0053,P0436,125,13
ST0053,P0314,50,36
ST0053,P0312,162,39
ST0053,P0401,135,10
ST0053,P0310,165,27
ST0053,P0449,117,19
ST0053,P0392,110,17
ST0053,P0242,137,38
ST0053,P0584,222,14
ST0053,P0391,8,37
ST0053,P0138,209,19
ST0053,P0271,201,13
ST0053,P0198,133,33
ST0053,P0375,162,30
ST0053,P0356,184,11
ST0053,P0047,168,16
ST0053,P0009,33,32
ST0053,P0246,28,27
ST0053,P0024,240,39
ST0053,P0081,235,39
ST0053,P0432,28,29
ST0053,P0037,65,29
ST0053,P0597,35,16
ST0053,P0548,10,26
ST0053,P0305,102,27
ST0053,P0087,148,14
ST0053,P0239,59,22
ST0053,P0598,35,14
ST0053,P0145,14,25
ST0053,P0329,131,14
ST0053,P0077,110,28
ST0053,P0433,81,31
ST0053,P0285,65,23
ST0054,P0501,164,37
ST0054,P0302,213,25
ST0054,P0120,147,36
ST0054,P0239,11,23
ST0054,P0478,33,19
ST0054,P0038,5,33
ST0054,P0036,217,34
ST0054,P0466,231,30
ST0054,P0575,125,12
ST0054,P0188,202,24
ST0054,P0168,142,16
ST0054,P0314,91,11
ST0054,P0053,62,34
ST0054,P0059,41,30
ST0054,P0203,197,16
ST0054,P0399,180,28
ST0054,P0032,207,26
ST0054,P0087,124,18
ST0054,P0091,107,37
ST0054,P0512,72,20
ST0054,P0484,23,37
ST0054,P0068,199,36
ST0054,P0432,202,32
ST0054,P0444,243,14
ST0054,P0351,102,20
ST0054,P0433,148,29
ST0054,P0246,14,22
ST0054,P0133,160,38
ST0054,P0372,105,29
ST0054,P0487,68,39
ST0054,P0216,53,23
ST0054,P0526,36,23
ST0054,P0571,8,30
ST0054,P0202,156,10
ST0054,P0485,0,38
ST0054,P0560,120,19
ST0054,P0296,129,39
ST0054,P0135,3,11
ST0054,P0186,144,14
ST0054,P0082,42,38
ST0054,P0035,0,11
ST0054,P0154,171,24
ST0054,P0467,223,32
ST0054,P0013,29,22
ST0054,P0455,162,27
ST0054,P0167,59,29
ST0054,P0320,85,25
ST0054,P0056,38,34
ST0054,P0552,143,27
ST0054,P0317,5,12
ST0054,P0134,209,11
ST0054,P0513,73,34
ST0054,P0358,173,28
ST0054,P0382,114,28
ST0054,P0195,30,23
ST0054,P0445,167,14
ST0054,P0208,246,10
ST0054,P0462,207,25
