OrderID,CustomerID,Date,ProductID,Quantity,Price,TotalAmount,StoreID,OrderStatus
ORD0052233,CUST016553,2026-04-01,P0366,2,18735.96,37471.92,ST0003,Completed
ORD0146840,CUST023065,2026-04-01,P0464,1,62511.47,62511.47,ST0033,Completed
ORD0067850,CUST042733,2026-04-01,P0202,1,60594.62,60594.62,ST0060,Completed
ORD0049185,CUST009099,2026-04-01,P0543,1,135983.8,135983.8,ST0033,Completed
ORD0161334,CUST003631,2026-04-01,P0357,1,69798.24,69798.24,ST0008,Completed
ORD0207582,CUST014478,2026-04-01,P0223,1,15272.14,15272.14,ST0032,Completed
ORD0054010,CUST037112,2026-04-01,P0014,1,13858.24,13858.24,ST0026,Completed
ORD0167797,CUST014303,2026-04-01,P0442,1,102673.38,102673.38,ST0020,Completed
ORD0087268,CUST005451,2026-04-01,P0275,1,45738.62,45738.62,ST0014,Completed
ORD0218663,CUST025664,2026-04-01,P0310,1,22151.38,22151.38,ST0001,Completed
ORD0202707,CUST033049,2026-04-01,P0251,1,57261.51,57261.51,ST0028,Completed
ORD0038982,CUST041303,2026-04-01,P0282,1,91208.38,91208.38,ST0031,Completed
ORD0119837,CUST009732,2026-04-01,P0173,1,145500.51,145500.51,ST0041,Completed
ORD0154376,CUST038987,2026-04-01,P0364,1,41425.15,41425.15,ST0035,Completed
ORD0077005,CUST027229,2026-04-01,P0492,1,78844.58,78844.58,ST0053,Completed
ORD0240178,CUST027253,2026-04-01,P0075,1,60426.14,60426.14,ST0043,Completed
ORD0040856,CUST007267,2026-04-01,P0100,1,19227.75,19227.75,ST0005,Completed
ORD0110933,CUST000836,2026-04-01,P0515,1,16130.4,16130.4,ST0034,Completed
ORD0060186,CUST025057,2026-04-01,P0340,2,34497.9,68995.8,ST0025,Completed
ORD0041636,CUST035765,2026-04-01,P0080,2,8166.1,16332.2,ST0051,Completed
ORD0141853,CUST042052,2026-04-01,P0040,1,65272.38,65272.38,ST0003,Completed
ORD0224458,CUST047324,2026-04-01,P0434,1,85249.94,85249.94,ST0013,Completed
ORD0012400,CUST016162,2026-04-01,P0127,1,17356.07,17356.07,ST0010,Completed
ORD0067305,CUST032510,2026-04-01,P0218,1,44316.22,44316.22,ST0031,Completed
ORD0201763,CUST013538,2026-04-01,P0461,1,36199.17,36199.17,ST0005,Completed
ORD0039343,CUST046131,2026-04-01,P0238,1,159195.0,159195.0,ST0021,Completed
ORD0161641,CUST034837,2026-04-01,P0058,1,34066.19,34066.19,ST0004,Completed
ORD0125456,CUST045293,2026-04-01,P0599,1,39030.16,39030.16,ST0011,Completed
ORD0070375,CUST002685,2026-04-01,P0225,1,26386.3,26386.3,ST0023,Completed
ORD0223190,CUST049948,2026-04-01,P0536,1,59022.01,59022.01,ST0058,Completed
ORD0233002,CUST035037,2026-04-01,P0083,2,20371.69,40743.38,ST0034,Completed
ORD0080888,CUST022650,2026-04-01,P0048,1,159764.3,159764.3,ST0012,Completed
ORD0198077,CUST043451,2026-04-01,P0533,1,63792.3,63792.3,ST0038,Completed
ORD0150423,CUST015933,2026-04-01,P0499,1,28717.16,28717.16,ST0016,Completed
ORD0161737,CUST022187,2026-04-01,P0069,2,35903.32,71806.64,ST0026,Completed
ORD0104128,CUST029370,2026-04-01,P0376,1,159348.79,159348.79,ST0015,Completed
ORD0060098,CUST033334,2026-04-01,P0016,1,58132.05,58132.05,ST0017,Completed
ORD0065491,CUST029293,2026-04-01,P0479,1,34795.17,34795.17,ST0017,Completed
ORD0100866,CUST043021,2026-04-01,P0079,1,96647.09,96647.09,ST0059,Completed
ORD0051945,CUST012945,2026-04-01,P0391,1,17309.21,17309.21,ST0026,Completed
ORD0052934,CUST040727,2026-04-01,P0137,1,31208.87,31208.87,ST0014,Completed
ORD0157202,CUST008566,2026-04-01,P0206,1,18057.65,18057.65,ST0034,Completed
ORD0190961,CUST046595,2026-04-01,P0237,1,31921.1,31921.1,ST0001,Completed
ORD0244071,CUST030137,2026-04-01,P0257,1,42322.02,42322.02,ST0056,Completed
ORD0136883,CUST016635,2026-04-01,P0521,1,59561.42,59561.42,ST0009,Completed
ORD0032336,CUST009460,2026-04-01,P0112,1,74512.28,74512.28,ST0038,Completed
ORD0247568,CUST005931,2026-04-01,P0303,1,36914.45,36914.45,ST0014,Completed
ORD0107190,CUST040285,2026-04-01,P0392,1,45713.53,45713.53,ST0052,Completed
ORD0131720,CUST003560,2026-04-01,P0069,1,35903.32,35903.32,ST0050,Completed
ORD0234155,CUST003594,2026-04-01,P0482,1,28170.62,28170.62,ST0025,Completed
ORD0157445,CUST008828,2026-04-01,P0406,1,63068.18,63068.18,ST0054,Completed
ORD0186058,CUST026697,2026-04-01,P0077,1,126837.98,126837.98,ST0057,Completed
ORD0179881,CUST023125,2026-04-01,P0570,2,43441.43,86882.86,ST0031,Completed
ORD0122099,CUST032546,2026-04-01,P0310,1,22151.38,22151.38,ST0010,Completed
ORD0165465,CUST046860,2026-04-01,P0312,1,16889.32,16889.32,ST0019,Completed
ORD0188406,CUST015872,2026-04-01,P0367,2,21952.51,43905.02,ST0004,Completed
ORD0069934,CUST009783,2026-04-01,P0311,1,79265.28,79265.28,ST0022,Completed
ORD0106823,CUST004926,2026-04-01,P0584,1,138134.4,138134.4,ST0052,Completed
ORD0132426,CUST003141,2026-04-01,P0097,1,154638.85,154638.85,ST0003,Completed
ORD0023545,CUST029665,2026-04-01,P0378,1,126447.29,126447.29,ST0037,Completed
ORD0051014,CUST018388,2026-04-01,P0272,1,14539.67,14539.67,ST0007,Completed
ORD0071414,CUST031416,2026-04-01,P0398,1,40120.56,40120.56,ST0036,Completed
ORD0075980,CUST000892,2026-04-01,P0152,2,12568.87,25137.74,ST0012,Completed
ORD0236962,CUST019533,2026-04-01,P0385,1,103756.83,103756.83,ST0054,Completed
ORD0122326,CUST010811,2026-04-01,P0294,1,61539.48,61539.48,ST0034,Completed
ORD0118013,CUST048137,2026-04-01,P0209,1,59024.8,59024.8,ST0042,Completed
ORD0157763,CUST021151,2026-04-01,P0109,1,33158.8,33158.8,ST0046,Completed
ORD0173831,CUST018533,2026-04-01,P0082,1,59210.32,59210.32,ST0008,Completed
ORD0224521,CUST014515,2026-04-01,P0266,1,21986.55,21986.55,ST0048,Completed
ORD0208819,CUST042346,2026-04-01,P0303,1,36914.45,36914.45,ST0022,Completed
ORD0044689,CUST025752,2026-04-01,P0407,1,23950.55,23950.55,ST0031,Completed
ORD0031819,CUST016683,2026-04-01,P0160,2,22999.85,45999.7,ST0034,Completed
ORD0148596,CUST017441,2026-04-01,P0136,1,45015.32,45015.32,ST0056,Completed
ORD0224536,CUST026604,2026-04-01,P0330,2,47655.19,95310.38,ST0011,Completed
ORD0230507,CUST025727,2026-04-01,P0572,2,12843.84,25687.68,ST0003,Completed
ORD0121634,CUST035769,2026-04-01,P0463,1,28663.68,28663.68,ST0030,Completed
ORD0030626,CUST023523,2026-04-01,P0429,1,142373.76,142373.76,ST0060,Completed
ORD0113883,CUST032634,2026-04-01,P0192,1,51801.71,51801.71,ST0032,Completed
ORD0069639,CUST007777,2026-04-01,P0220,1,69186.26,69186.26,ST0041,Completed
ORD0047160,CUST017251,2026-04-01,P0125,1,12929.88,12929.88,ST0012,Completed
ORD0196188,CUST042012,2026-04-01,P0147,1,11915.14,11915.14,ST0054,Completed
ORD0241550,CUST013464,2026-04-01,P0571,2,34603.34,69206.68,ST0039,Completed
ORD0240671,CUST045597,2026-04-01,P0103,1,97508.96,97508.96,ST0047,Completed
ORD0063232,CUST034215,2026-04-01,P0250,2,39435.35,78870.7,ST0044,Completed
ORD0136360,CUST000689,2026-04-01,P0019,1,69559.73,69559.73,ST0040,Completed
ORD0162644,CUST011407,2026-04-01,P0510,1,44022.14,44022.14,ST0044,Completed
ORD0076407,CUST017682,2026-04-01,P0396,1,48628.0,48628.0,ST0036,Completed
ORD0178729,CUST028799,2026-04-01,P0368,1,36248.13,36248.13,ST0026,Completed
ORD0078927,CUST026669,2026-04-01,P0499,1,28717.16,28717.16,ST0032,Completed
ORD0072698,CUST007422,2026-04-01,P0221,1,58469.52,58469.52,ST0012,Completed
ORD0245837,CUST004463,2026-04-01,P0258,1,26324.26,26324.26,ST0010,Completed
ORD0181830,CUST025094,2026-04-01,P0101,1,63852.38,63852.38,ST0025,Completed
ORD0242218,CUST034185,2026-04-01,P0567,1,101129.76,101129.76,ST0016,Completed
ORD0073267,CUST042974,2026-04-01,P0029,1,23660.43,23660.43,ST0055,Completed
ORD0231585,CUST023012,2026-04-01,P0083,2,20371.69,40743.38,ST0029,Completed
ORD0140829,CUST018129,2026-04-01,P0500,1,49043.61,49043.61,ST0003,Completed
ORD0078883,CUST018353,2026-04-01,P0074,1,20164.72,20164.72,ST0013,Completed
ORD0140838,CUST035840,2026-04-01,P0277,1,21765.08,21765.08,ST0038,Completed
ORD0145416,CUST029568,2026-04-01,P0120,1,12409.38,12409.38,ST0032,Completed
ORD0065365,CUST013744,2026-04-01,P0408,1,20653.93,20653.93,ST0055,Completed
ORD0028433,CUST037604,2026-04-01,P0553,2,21246.91,42493.82,ST0056,Completed
ORD0001495,CUST005728,2026-04-01,P0079,1,96647.09,96647.09,ST0060,Completed
ORD0124840,CUST028610,2026-04-01,P0516,1,37772.05,37772.05,ST0001,Completed
ORD0217517,CUST025519,2026-04-01,P0409,1,19346.55,19346.55,ST0014,Completed
ORD0129937,CUST037047,2026-04-01,P0534,1,66041.98,66041.98,ST0054,Completed
ORD0200210,CUST024560,2026-04-01,P0060,1,27407.4,27407.4,ST0021,Completed
ORD0021015,CUST048030,2026-04-01,P0107,1,78140.54,78140.54,ST0040,Completed
ORD0037378,CUST030503,2026-04-01,P0569,1,117003.48,117003.48,ST0021,Completed
ORD0180073,CUST024836,2026-04-01,P0071,1,16811.27,16811.27,ST0016,Completed
ORD0065092,CUST006109,2026-04-01,P0210,2,11112.5,22225.0,ST0013,Completed
ORD0083680,CUST015789,2026-04-01,P0393,2,13414.79,26829.58,ST0011,Completed
ORD0194318,CUST041651,2026-04-01,P0096,1,22339.0,22339.0,ST0006,Completed
ORD0004632,CUST049915,2026-04-01,P0172,1,73298.23,73298.23,ST0030,Completed
ORD0168532,CUST035878,2026-04-01,P0469,1,26996.97,26996.97,ST0018,Completed
ORD0198963,CUST045973,2026-04-01,P0336,1,57124.84,57124.84,ST0024,Completed
ORD0039153,CUST047895,2026-04-01,P0003,1,51901.37,51901.37,ST0053,Completed
ORD0016243,CUST014102,2026-04-01,P0555,1,99559.84,99559.84,ST0001,Completed
ORD0209260,CUST039779,2026-04-01,P0539,1,58622.92,58622.92,ST0016,Completed
ORD0152051,CUST025390,2026-04-01,P0380,1,91260.39,91260.39,ST0001,Completed
ORD0155699,CUST031722,2026-04-01,P0039,2,23021.74,46043.48,ST0036,Completed
ORD0178864,CUST022949,2026-04-01,P0162,1,28752.78,28752.78,ST0044,Completed
ORD0014970,CUST030864,2026-04-01,P0218,1,44316.22,44316.22,ST0002,Completed
ORD0144483,CUST005923,2026-04-01,P0329,1,36068.46,36068.46,ST0034,Completed
ORD0002899,CUST010745,2026-04-01,P0222,1,19337.35,19337.35,ST0023,Completed
ORD0078740,CUST035927,2026-04-01,P0061,1,24440.4,24440.4,ST0024,Completed
ORD0019873,CUST022135,2026-04-01,P0195,2,32186.07,64372.14,ST0022,Completed
ORD0041438,CUST049381,2026-04-01,P0122,2,50116.83,100233.66,ST0001,Completed
ORD0098149,CUST015371,2026-04-01,P0551,2,33111.72,66223.44,ST0003,Completed
ORD0199052,CUST005271,2026-04-01,P0296,1,69009.13,69009.13,ST0005,Completed
ORD0223977,CUST021457,2026-04-01,P0375,1,16205.23,16205.23,ST0055,Completed
ORD0109386,CUST036031,2026-04-01,P0303,1,36914.45,36914.45,ST0060,Completed
ORD0117342,CUST013353,2026-04-01,P0524,1,92610.74,92610.74,ST0046,Completed
ORD0082485,CUST008793,2026-04-01,P0296,1,69009.13,69009.13,ST0023,Completed
ORD0226944,CUST004431,2026-04-01,P0248,1,122319.05,122319.05,ST0040,Completed
ORD0126375,CUST021641,2026-04-01,P0558,2,37210.02,74420.04,ST0021,Completed
ORD0066809,CUST042981,2026-04-01,P0423,1,87977.1,87977.1,ST0046,Completed
ORD0145820,CUST033975,2026-04-01,P0347,2,19676.68,39353.36,ST0023,Completed
ORD0140337,CUST019265,2026-04-01,P0171,1,24215.93,24215.93,ST0024,Completed
ORD0205969,CUST031328,2026-04-01,P0461,2,36199.17,72398.34,ST0009,Completed
ORD0140927,CUST011741,2026-04-01,P0285,1,142325.44,142325.44,ST0055,Completed
ORD0018437,CUST048396,2026-04-01,P0103,1,97508.96,97508.96,ST0005,Completed
ORD0006519,CUST045100,2026-04-01,P0115,1,47996.68,47996.68,ST0034,Completed
ORD0109892,CUST008992,2026-04-01,P0259,1,143454.37,143454.37,ST0036,Completed
ORD0131852,CUST046068,2026-04-02,P0084,1,109337.69,109337.69,ST0052,Completed
ORD0007337,CUST041433,2026-04-02,P0288,2,37853.51,75707.02,ST0045,Completed
ORD0033487,CUST046540,2026-04-02,P0307,1,13245.09,13245.09,ST0021,Completed
ORD0245754,CUST010230,2026-04-02,P0397,1,127262.76,127262.76,ST0004,Completed
ORD0137314,CUST034343,2026-04-02,P0136,1,45015.32,45015.32,ST0027,Completed
ORD0185109,CUST014098,2026-04-02,P0142,1,64934.19,64934.19,ST0043,Completed
ORD0152814,CUST011651,2026-04-02,P0051,1,16965.51,16965.51,ST0059,Completed
ORD0076851,CUST031398,2026-04-02,P0449,1,15425.13,15425.13,ST0057,Completed
ORD0084933,CUST019562,2026-04-02,P0200,1,91167.85,91167.85,ST0038,Completed
ORD0119676,CUST007761,2026-04-02,P0261,1,68572.48,68572.48,ST0048,Completed
ORD0221331,CUST012105,2026-04-02,P0151,1,128719.63,128719.63,ST0025,Completed
ORD0124057,CUST035647,2026-04-02,P0514,1,76738.92,76738.92,ST0004,Completed
ORD0189133,CUST048532,2026-04-02,P0156,1,28979.02,28979.02,ST0060,Completed
ORD0068449,CUST034550,2026-04-02,P0389,1,40797.85,40797.85,ST0046,Completed
ORD0033414,CUST035892,2026-04-02,P0195,1,32186.07,32186.07,ST0028,Completed
ORD0211382,CUST028806,2026-04-02,P0346,1,54101.56,54101.56,ST0024,Completed
ORD0102550,CUST042943,2026-04-02,P0135,1,47611.3,47611.3,ST0043,Completed
ORD0082949,CUST000676,2026-04-02,P0499,1,28717.16,28717.16,ST0060,Completed
ORD0219097,CUST042924,2026-04-02,P0189,1,101085.9,101085.9,ST0043,Completed
ORD0233278,CUST040893,2026-04-02,P0098,1,41965.14,41965.14,ST0006,Completed
ORD0126793,CUST029128,2026-04-02,P0119,1,32915.37,32915.37,ST0060,Completed
ORD0000466,CUST042043,2026-04-02,P0449,1,15425.13,15425.13,ST0010,Completed
ORD0225399,CUST018387,2026-04-02,P0189,1,101085.9,101085.9,ST0051,Completed
ORD0206868,CUST039299,2026-04-02,P0438,1,30944.31,30944.31,ST0003,Completed
ORD0215813,CUST020718,2026-04-02,P0522,1,33357.83,33357.83,ST0022,Completed
ORD0115593,CUST044986,2026-04-02,P0570,2,43441.43,86882.86,ST0049,Completed
ORD0044205,CUST041608,2026-04-02,P0321,1,8447.31,8447.31,ST0053,Completed
ORD0179624,CUST019479,2026-04-02,P0048,1,159764.3,159764.3,ST0051,Completed
ORD0225348,CUST026444,2026-04-02,P0556,1,52788.07,52788.07,ST0047,Completed
ORD0222063,CUST045973,2026-04-02,P0405,1,68325.11,68325.11,ST0002,Completed
ORD0152697,CUST041371,2026-04-02,P0180,1,37224.96,37224.96,ST0019,Completed
ORD0209924,CUST043021,2026-04-02,P0200,1,91167.85,91167.85,ST0056,Completed
ORD0235148,CUST040250,2026-04-02,P0459,1,11082.27,11082.27,ST0056,Completed
ORD0186088,CUST021205,2026-04-02,P0312,2,16889.32,33778.64,ST0005,Completed
ORD0079754,CUST039452,2026-04-02,P0498,1,90716.67,90716.67,ST0056,Completed
ORD0082805,CUST032016,2026-04-02,P0262,2,48869.43,97738.86,ST0011,Completed
ORD0032187,CUST005293,2026-04-02,P0501,1,148270.41,148270.41,ST0024,Completed
ORD0130189,CUST024450,2026-04-02,P0199,2,52333.51,104667.02,ST0049,Completed
ORD0055547,CUST004638,2026-04-02,P0315,1,54647.02,54647.02,ST0049,Completed
ORD0057704,CUST023894,2026-04-02,P0316,2,36884.91,73769.82,ST0021,Completed
ORD0103007,CUST025272,2026-04-02,P0422,1,23948.91,23948.91,ST0060,Completed
ORD0109420,CUST039805,2026-04-02,P0350,1,131485.97,131485.97,ST0012,Completed
ORD0111557,CUST008330,2026-04-02,P0529,1,48535.18,48535.18,ST0024,Completed
ORD0136563,CUST038829,2026-04-02,P0026,1,63002.93,63002.93,ST0035,Completed
ORD0000814,CUST018279,2026-04-02,P0121,1,18063.95,18063.95,ST0017,Completed
ORD0160924,CUST041906,2026-04-02,P0534,1,66041.98,66041.98,ST0046,Completed
ORD0200063,CUST017244,2026-04-02,P0156,1,28979.02,28979.02,ST0043,Completed
ORD0022006,CUST001317,2026-04-02,P0275,2,45738.62,91477.24,ST0006,Completed
ORD0155803,CUST031456,2026-04-02,P0014,1,13858.24,13858.24,ST0055,Completed
ORD0179617,CUST032791,2026-04-02,P0103,1,97508.96,97508.96,ST0053,Completed
ORD0113797,CUST000896,2026-04-02,P0007,2,19248.9,38497.8,ST0007,Completed
ORD0160694,CUST045293,2026-04-02,P0212,1,29435.88,29435.88,ST0005,Completed
ORD0145842,CUST020189,2026-04-02,P0076,1,39099.18,39099.18,ST0059,Completed
ORD0066197,CUST044648,2026-04-02,P0189,1,101085.9,101085.9,ST0015,Completed
ORD0170491,CUST020874,2026-04-02,P0029,1,23660.43,23660.43,ST0028,Completed
ORD0187146,CUST025721,2026-04-02,P0123,1,27198.5,27198.5,ST0003,Completed
ORD0148186,CUST002581,2026-04-02,P0138,1,44264.69,44264.69,ST0019,Completed
ORD0131379,CUST021227,2026-04-02,P0246,1,34839.66,34839.66,ST0020,Completed
ORD0128888,CUST008204,2026-04-02,P0391,1,17309.21,17309.21,ST0009,Completed
ORD0017605,CUST023864,2026-04-02,P0102,2,40793.79,81587.58,ST0045,Completed
ORD0051823,CUST016699,2026-04-02,P0425,2,30415.1,60830.2,ST0059,Completed
ORD0186492,CUST014407,2026-04-02,P0170,1,92823.06,92823.06,ST0058,Completed
ORD0036907,CUST046181,2026-04-02,P0349,2,26691.34,53382.68,ST0060,Completed
ORD0134052,CUST029076,2026-04-02,P0138,1,44264.69,44264.69,ST0027,Completed
ORD0160639,CUST010789,2026-04-02,P0170,1,92823.06,92823.06,ST0026,Completed
ORD0247446,CUST001232,2026-04-02,P0452,1,17278.29,17278.29,ST0031,Completed
ORD0161097,CUST025677,2026-04-02,P0092,1,53678.5,53678.5,ST0038,Completed
ORD0091351,CUST008784,2026-04-02,P0417,1,108368.48,108368.48,ST0059,Completed
ORD0249712,CUST046525,2026-04-02,P0308,1,108731.9,108731.9,ST0024,Completed
ORD0124550,CUST008558,2026-04-02,P0547,1,55938.51,55938.51,ST0034,Completed
ORD0041704,CUST046825,2026-04-02,P0193,1,44424.43,44424.43,ST0038,Completed
ORD0037476,CUST035645,2026-04-02,P0129,1,18256.26,18256.26,ST0042,Completed
ORD0089983,CUST003655,2026-04-02,P0563,1,90983.1,90983.1,ST0052,Completed
ORD0213550,CUST009444,2026-04-02,P0071,2,16811.27,33622.54,ST0007,Completed
ORD0219272,CUST017078,2026-04-02,P0349,1,26691.34,26691.34,ST0040,Completed
ORD0029495,CUST018426,2026-04-02,P0189,1,101085.9,101085.9,ST0011,Completed
ORD0147962,CUST023311,2026-04-02,P0252,1,39419.93,39419.93,ST0045,Completed
ORD0172376,CUST016940,2026-04-02,P0317,1,25014.29,25014.29,ST0060,Completed
ORD0170595,CUST041370,2026-04-02,P0376,1,159348.79,159348.79,ST0023,Completed
ORD0032072,CUST039772,2026-04-02,P0340,2,34497.9,68995.8,ST0019,Completed
ORD0213651,CUST040846,2026-04-02,P0076,1,39099.18,39099.18,ST0024,Completed
ORD0034185,CUST028224,2026-04-02,P0472,1,35897.99,35897.99,ST0054,Completed
ORD0172631,CUST044465,2026-04-02,P0139,1,95238.24,95238.24,ST0002,Completed
ORD0120022,CUST003881,2026-04-02,P0197,2,18757.75,37515.5,ST0033,Completed
ORD0169209,CUST039141,2026-04-02,P0041,1,27530.37,27530.37,ST0011,Completed
ORD0211305,CUST040928,2026-04-02,P0203,1,32331.49,32331.49,ST0057,Completed
ORD0049066,CUST035363,2026-04-02,P0400,1,28039.63,28039.63,ST0038,Completed
ORD0105226,CUST025833,2026-04-02,P0287,2,31616.54,63233.08,ST0033,Completed
ORD0014278,CUST019263,2026-04-02,P0116,2,43795.75,87591.5,ST0016,Completed
ORD0055777,CUST037717,2026-04-02,P0469,1,26996.97,26996.97,ST0011,Completed
ORD0191090,CUST026453,2026-04-02,P0018,2,32446.81,64893.62,ST0009,Completed
ORD0141497,CUST029807,2026-04-02,P0253,1,118749.63,118749.63,ST0041,Completed
ORD0178006,CUST023698,2026-04-02,P0133,1,119094.43,119094.43,ST0005,Completed
ORD0048740,CUST018437,2026-04-02,P0507,1,130450.34,130450.34,ST0011,Completed
ORD0091915,CUST004097,2026-04-02,P0137,1,31208.87,31208.87,ST0025,Completed
ORD0153418,CUST016717,2026-04-02,P0397,1,127262.76,127262.76,ST0054,Completed
ORD0211310,CUST047808,2026-04-02,P0472,1,35897.99,35897.99,ST0048,Completed
ORD0139156,CUST015809,2026-04-02,P0501,1,148270.41,148270.41,ST0011,Completed
ORD0192753,CUST006378,2026-04-02,P0493,2,34816.03,69632.06,ST0021,Completed
ORD0198418,CUST045416,2026-04-02,P0474,1,38782.97,38782.97,ST0008,Completed
ORD0009324,CUST021618,2026-04-02,P0425,1,30415.1,30415.1,ST0019,Completed
ORD0182297,CUST012115,2026-04-02,P0359,1,24048.69,24048.69,ST0005,Completed
ORD0198888,CUST042427,2026-04-02,P0462,1,25031.99,25031.99,ST0011,Completed
ORD0126207,CUST012066,2026-04-02,P0519,1,60047.38,60047.38,ST0037,Completed
ORD0146445,CUST007900,2026-04-02,P0312,1,16889.32,16889.32,ST0012,Completed
ORD0235424,CUST047665,2026-04-02,P0600,2,29611.88,59223.76,ST0031,Completed
ORD0055009,CUST010620,2026-04-02,P0412,2,15909.69,31819.38,ST0051,Completed
ORD0106232,CUST003148,2026-04-02,P0544,1,134865.79,134865.79,ST0041,Completed
ORD0106001,CUST025100,2026-04-02,P0206,1,18057.65,18057.65,ST0054,Completed
ORD0031881,CUST032769,2026-04-02,P0489,1,28234.34,28234.34,ST0004,Completed
ORD0187421,CUST027150,2026-04-02,P0406,1,63068.18,63068.18,ST0036,Completed
ORD0144244,CUST026246,2026-04-02,P0461,2,36199.17,72398.34,ST0027,Completed
ORD0151275,CUST006294,2026-04-02,P0473,1,15802.71,15802.71,ST0032,Completed
ORD0241604,CUST024461,2026-04-02,P0166,1,61577.77,61577.77,ST0034,Completed
ORD0178948,CUST005816,2026-04-02,P0173,1,145500.51,145500.51,ST0004,Completed
ORD0076480,CUST034053,2026-04-02,P0526,1,152001.2,152001.2,ST0028,Completed
ORD0128485,CUST020721,2026-04-02,P0246,1,34839.66,34839.66,ST0043,Completed
ORD0057066,CUST024716,2026-04-02,P0277,1,21765.08,21765.08,ST0024,Completed
ORD0221954,CUST031024,2026-04-02,P0083,1,20371.69,20371.69,ST0001,Completed
ORD0066362,CUST031542,2026-04-02,P0446,1,34034.06,34034.06,ST0042,Completed
ORD0158550,CUST046631,2026-04-02,P0537,1,68577.21,68577.21,ST0055,Completed
ORD0068081,CUST034152,2026-04-02,P0364,1,41425.15,41425.15,ST0004,Completed
ORD0129581,CUST034583,2026-04-02,P0244,2,38096.27,76192.54,ST0042,Completed
ORD0039989,CUST034521,2026-04-02,P0045,1,66443.69,66443.69,ST0024,Completed
ORD0129941,CUST022755,2026-04-02,P0465,1,105605.81,105605.81,ST0045,Completed
ORD0002874,CUST037555,2026-04-02,P0244,1,38096.27,38096.27,ST0017,Completed
ORD0229447,CUST031876,2026-04-02,P0018,1,32446.81,32446.81,ST0037,Completed
ORD0209886,CUST029061,2026-04-02,P0170,1,92823.06,92823.06,ST0040,Completed
ORD0201376,CUST018109,2026-04-02,P0102,2,40793.79,81587.58,ST0033,Completed
ORD0203498,CUST041212,2026-04-02,P0508,1,153114.8,153114.8,ST0017,Completed
ORD0242214,CUST024735,2026-04-02,P0274,1,25377.43,25377.43,ST0033,Completed
ORD0158276,CUST035016,2026-04-02,P0061,1,24440.4,24440.4,ST0040,Completed
ORD0215566,CUST003610,2026-04-02,P0358,1,14199.52,14199.52,ST0018,Completed
ORD0151694,CUST024933,2026-04-02,P0432,1,53604.97,53604.97,ST0033,Completed
ORD0035100,CUST004593,2026-04-02,P0449,1,15425.13,15425.13,ST0016,Completed
ORD0089735,CUST036466,2026-04-02,P0548,1,69544.73,69544.73,ST0048,Completed
ORD0173008,CUST027115,2026-04-02,P0166,1,61577.77,61577.77,ST0030,Completed
ORD0123821,CUST004608,2026-04-02,P0420,1,66607.94,66607.94,ST0022,Completed
ORD0107793,CUST047792,2026-04-02,P0575,1,91485.77,91485.77,ST0001,Completed
ORD0032443,CUST009752,2026-04-02,P0155,2,24340.03,48680.06,ST0051,Completed
ORD0247392,CUST018513,2026-04-02,P0258,1,26324.26,26324.26,ST0002,Completed
ORD0113322,CUST043959,2026-04-02,P0293,1,96703.93,96703.93,ST0037,Completed
ORD0204603,CUST045552,2026-04-02,P0303,2,36914.45,73828.9,ST0025,Completed
ORD0075728,CUST040569,2026-04-02,P0184,1,33636.0,33636.0,ST0032,Completed
ORD0180265,CUST006339,2026-04-02,P0372,1,54286.22,54286.22,ST0059,Completed
ORD0212897,CUST019487,2026-04-02,P0418,2,32501.88,65003.76,ST0043,Completed
ORD0232781,CUST049226,2026-04-02,P0431,1,42994.35,42994.35,ST0031,Completed
ORD0023183,CUST023709,2026-04-02,P0503,2,47826.25,95652.5,ST0001,Completed
ORD0104112,CUST001897,2026-04-02,P0350,1,131485.97,131485.97,ST0048,Completed
ORD0189098,CUST049500,2026-04-02,P0236,1,52454.2,52454.2,ST0050,Completed
ORD0121660,CUST048759,2026-04-02,P0040,1,65272.38,65272.38,ST0042,Completed
ORD0160031,CUST007857,2026-04-02,P0459,1,11082.27,11082.27,ST0016,Completed
ORD0123958,CUST028332,2026-04-02,P0344,1,94344.16,94344.16,ST0029,Completed
ORD0134824,CUST045804,2026-04-02,P0295,1,43239.3,43239.3,ST0005,Completed
ORD0048562,CUST018260,2026-04-02,P0105,1,66494.87,66494.87,ST0003,Completed
ORD0107077,CUST016676,2026-04-02,P0228,1,93507.82,93507.82,ST0042,Completed
ORD0035103,CUST026014,2026-04-02,P0319,1,48535.83,48535.83,ST0032,Completed
ORD0243233,CUST013819,2026-04-02,P0028,1,62679.72,62679.72,ST0024,Completed
ORD0057334,CUST032700,2026-04-02,P0594,2,48646.17,97292.34,ST0020,Completed
ORD0209283,CUST033967,2026-04-02,P0048,1,159764.3,159764.3,ST0012,Completed
ORD0144757,CUST049241,2026-04-02,P0474,1,38782.97,38782.97,ST0029,Completed
ORD0181041,CUST013889,2026-04-02,P0403,2,29448.8,58897.6,ST0026,Completed
ORD0123435,CUST017656,2026-04-02,P0582,1,30801.61,30801.61,ST0003,Completed
ORD0201472,CUST027208,2026-04-02,P0211,1,21336.97,21336.97,ST0040,Completed
ORD0120563,CUST023976,2026-04-02,P0521,1,59561.42,59561.42,ST0026,Completed
ORD0104799,CUST036529,2026-04-02,P0149,1,23805.86,23805.86,ST0015,Completed
ORD0209157,CUST003409,2026-04-02,P0305,1,23367.4,23367.4,ST0041,Completed
